,P.Name,PSI_P_RADIUS,PSI_P_MASS,PSI_P_ESCAPE,PSI_P_TEMP_SURF,PSI_Interior,PSI_Surface,PSI_Global
2978,Kepler-1841 b,0.796636,0.509719,0.909272,0.391218,0.6372287699751166,0.5964256645182198,0.6164897343691431
2979,Kepler-1842 b,0.997038,0.828391,0.952153,0.248649,0.9088109296536876,0.4865715685251246,0.6649823753561981
2982,Kepler-1845 b,0.9865,0.855736,0.955189,0.326878,0.9187946255828884,0.5587756883956209,0.7165194340729881
2983,Kepler-1846 b,0.868796,0.617347,0.925276,0.364869,0.7323582485450683,0.5810374590712719,0.6523247472421335
2985,Kepler-1848 b,0.773471,0.476822,0.903793,0.219248,0.6072956357178932,0.44514582741389364,0.5199376099557409
2986,Kepler-1849 b,0.99672,0.83996,0.953662,0.712298,0.9149890333769034,0.8241914433406841,0.8684043597655458
2987,Kepler-185 b,0.693227,0.351765,0.87418,0.115586,0.49381473819135857,0.31787256798912356,0.3961945973126891
2988,Kepler-185 c,0.929013,0.714182,0.93823,0.424086,0.8145454943500701,0.6307853896373948,0.7168008070803167
2989,Kepler-1850 b,0.514863,0.083723,0.705174,0.127863,0.20761954375491726,0.3002759783299357,0.2496861262093324
2991,Kepler-1852 b,0.898575,0.666168,0.932257,0.257799,0.7736936800827573,0.4902396580683778,0.6158695683125087
2992,Kepler-1853 b,0.803066,0.521645,0.911754,0.632552,0.6472367137068168,0.7594286116601086,0.7010920616479829
2994,Kepler-1855 b,0.712542,0.391103,0.886777,0.125248,0.527898961758782,0.3332672286559241,0.41944180048689583
2995,Kepler-1856 b,0.863174,0.607097,0.923534,0.082602,0.7238994031479788,0.2761987608009855,0.447146640481671
2996,Kepler-1857 b,0.916577,0.693659,0.935561,0.150635,0.797365590706672,0.3754040905943887,0.5471145258997386
2997,Kepler-1858 b,0.990561,0.851278,0.955111,0.746174,0.9182825202289326,0.8442031718218074,0.8804640913778301
2998,Kepler-1859 b,0.821879,0.547517,0.915404,0.086095,0.6708149703480089,0.2807342290850904,0.43395935703633126
2999,Kepler-186 b,0.656668,0.273162,0.842592,0.322421,0.4235289178037316,0.5212191048225305,0.46984184935371187
3000,Kepler-186 c,0.723811,0.41136,0.892274,0.392443,0.5456618851999835,0.5917488364010528,0.5682383176410185
3001,Kepler-186 d,0.770075,0.473441,0.903524,0.567384,0.6038088092061923,0.7159923611436089,0.6575123534830752
3002,Kepler-186 e,0.727516,0.419666,0.894733,0.70109,0.5525520153397325,0.7920153779883318,0.6615358594116518
3003,Kepler-186 f,0.693227,0.351765,0.87418,0.723609,0.49381473819135857,0.7953392456178684,0.62669788682275
3004,Kepler-1860 b,0.685307,0.326004,0.863414,0.258511,0.4726656569161758,0.47244260662433907,0.4725541186100103
3005,Kepler-1861 b,0.968867,0.779404,0.946111,0.324528,0.8689872353884146,0.5541114604553853,0.6939133851700529
3006,Kepler-1862 b,0.968867,0.779404,0.946111,0.300487,0.8689872353884146,0.5331923255796167,0.6806888605932601
3007,Kepler-1863 b,0.979924,0.799539,0.948789,0.308839,0.8851482672614798,0.5413160315111681,0.6922029668623005
3008,Kepler-1864 b,0.525434,0.093504,0.717889,0.117051,0.22165328947705693,0.2898786389836271,0.2534808747812213
3009,Kepler-1865 b,0.821879,0.545242,0.914577,0.123524,0.6694198605643547,0.3361133876357798,0.4743426789621155
3010,Kepler-1866 b,0.943495,0.736773,0.940836,0.192257,0.8337515467062115,0.42530260621350535,0.5954802311988979
3011,Kepler-1867 b,0.689281,0.343112,0.871088,0.158426,0.486313255496907,0.3714875334220517,0.4250403648537325
3013,Kepler-1869 b,0.677273,0.310618,0.857686,0.188153,0.4586645666650085,0.40171655922802085,0.42924719167453895
3014,Kepler-187 b,0.773471,0.477243,0.903962,0.087114,0.6075636760480336,0.2806202873421663,0.41291003057719733
3016,Kepler-1870 b,0.945863,0.742284,0.941809,0.140839,0.8379134627704702,0.364202468073735,0.5524220770146817
3017,Kepler-1871 b,0.990561,0.851278,0.955111,0.080805,0.9182825202289326,0.2778088269925922,0.5050811714889015
3018,Kepler-1872 b,0.99672,0.837667,0.952991,0.187209,0.9137392692885646,0.4223842943564545,0.6212480313725209
3019,Kepler-1873 b,0.834037,0.564329,0.917662,0.056459,0.6860548565333533,0.22761871376932083,0.3951694877129531
3020,Kepler-1874 b,0.968867,0.781962,0.946878,0.677337,0.8704120731320311,0.8008467418214299,0.8349051879164623
3022,Kepler-1876 b,0.622067,0.211078,0.8114,0.112198,0.3623598463213053,0.3017241408969458,0.33065497626203233
3023,Kepler-1877 b,0.464926,0.050707,0.650786,0.098104,0.1535415340616343,0.2526751070920917,0.19696731597426892
3025,Kepler-1879 b,0.93872,0.731209,0.940567,0.145764,0.8284929163728559,0.3702712629789139,0.55386561412897
3026,Kepler-188 b,0.848824,0.586076,0.92073,0.080985,0.7053193423010602,0.2730665103047241,0.4388611300315553
3028,Kepler-1880 b,0.950562,0.747741,0.942058,0.264873,0.8430742437306457,0.4995255034870592,0.6489507578210557
3030,Kepler-1882 b,0.796636,0.508916,0.908967,0.19499,0.6367266341028935,0.4209981892241343,0.5177458449742461
3032,Kepler-1884 b,0.882566,0.637349,0.927731,0.146115,0.7500017050207286,0.3681785097816004,0.5254850236573744
3033,Kepler-1885 b,0.803066,0.518486,0.910567,0.110562,0.6452739558327145,0.31729183515180465,0.4524822180172681
3036,Kepler-1888 b,0.745666,0.442666,0.898718,0.147542,0.5745267492084246,0.364140977034994,0.45739341030396874
3038,Kepler-189 b,0.708733,0.385824,0.885576,0.291435,0.5229208362572675,0.5080234655604011,0.5154183305327432
3039,Kepler-189 c,0.998791,0.59295,0.876762,0.401443,0.7695668414439385,0.5932705685991848,0.6756932422323936
3040,Kepler-1890 b,0.575702,0.146191,0.768629,0.104775,0.29010765429750385,0.28378355039536735,0.2869281793993359
3041,Kepler-1891 b,0.806251,0.522826,0.911196,0.146674,0.6492526359792465,0.36558003515509435,0.48718969763925696
3042,Kepler-1892 b,0.887964,0.647109,0.929295,0.198353,0.7580300100101578,0.42933489391732416,0.570481142487514
3043,Kepler-1893 b,0.854615,0.596675,0.922605,0.105902,0.7140920144666232,0.3125791335166185,0.47245133414259044
3044,Kepler-1894 b,0.704897,0.378074,0.883187,0.128258,0.5162395067969905,0.33656470142604084,0.4168308955313362
3045,Kepler-1895 b,0.950562,0.750449,0.942883,0.181556,0.8445994922671929,0.413746378773277,0.5911429450135555
3048,Kepler-1898 b,0.603957,0.182013,0.793583,0.159672,0.33155395555022416,0.3559676737795161,0.3435440150688269
3049,Kepler-1899 b,0.812561,0.534903,0.913703,0.214898,0.6592733246408503,0.4431173064708712,0.5404955317511421
3050,Kepler-19 b,0.968867,0.972356,0.998645,0.217656,0.9706099322858797,0.4662199868302516,0.67269439558215
3053,Kepler-190 b,0.815686,0.538368,0.913999,0.122702,0.6626758185176217,0.33488730238395126,0.47108567927548295
3054,Kepler-190 c,0.786836,0.497982,0.907863,0.171647,0.6259633894661891,0.39475557039894954,0.49709409054784115
3055,Kepler-1900 b,0.834037,0.564329,0.917662,0.085191,0.6860548565333533,0.2796006856965841,0.43797420964275646
3056,Kepler-1901 b,0.79339,0.503674,0.907985,0.113484,0.6321470674297239,0.3210011989697235,0.4504663878361359
3057,Kepler-1902 b,0.697144,0.356303,0.875148,0.279353,0.49839191268719435,0.4944443540419893,0.4964142094343909
3058,Kepler-1903 b,0.984268,0.8069,0.949663,0.206858,0.8911822760804884,0.44322160242253533,0.6284832825580616
3059,Kepler-1904 b,0.766657,0.469617,0.903078,0.356813,0.6000292995921116,0.5676530369988344,0.5836167014417473
3060,Kepler-1905 b,0.783527,0.49224,0.90668,0.115519,0.6210340815768487,0.3236336924981699,0.44831635369226186
3062,Kepler-1907 b,0.580506,0.146191,0.766855,0.243027,0.2913155551047695,0.4317018300690883,0.3546286202019252
3063,Kepler-1907 c,0.689281,0.339518,0.869226,0.390944,0.48375955448755736,0.5829396961470372,0.5310392148431251
3064,Kepler-1909 b,0.665001,0.28938,0.849615,0.14209,0.43867754601757314,0.34745042142728794,0.3904083736736371
3065,Kepler-191 b,0.752756,0.448407,0.898836,0.280594,0.5809828394126628,0.5022031347811362,0.5401586833580339
3066,Kepler-191 c,0.8933,0.656714,0.930802,0.372237,0.7659259861109297,0.5886246206828253,0.6714483547121587
3067,Kepler-191 d,0.982102,0.804458,0.949592,0.210469,0.888853087251206,0.4470566839316911,0.6303710920473513
3068,Kepler-1910 b,0.701034,0.363304,0.877321,0.303763,0.5046666784482605,0.5162341125138865,0.5104176278931486
3069,Kepler-1911 b,0.635288,0.231194,0.82186,0.161878,0.38324244789949874,0.3647479308782985,0.3738808498654033
3070,Kepler-1912 b,0.756266,0.455406,0.900612,0.15954,0.5868629090307207,0.3790562471190786,0.47165034916829035
3071,Kepler-1913 b,0.803066,0.521645,0.911754,0.26327,0.6472367137068168,0.48993619541732164,0.5631204960289832
3075,Kepler-1917 b,0.90119,0.666168,0.93146,0.287623,0.7748186496981084,0.5175995745554666,0.6332817725478778
3076,Kepler-1918 b,0.986424,0.809332,0.949734,0.543492,0.8935012639991059,0.7184516901838285,0.8012100182234024
3080,Kepler-192 d,0.639628,0.237176,0.824613,0.171027,0.38949250381490014,0.37554105974047636,0.3824531705236853
3083,Kepler-1922 b,0.984268,0.8069,0.949663,0.199924,0.8911822760804884,0.43572976213703835,0.6231489718978084
3084,Kepler-1923 b,0.916577,0.693659,0.935561,0.379315,0.797365590706672,0.5957116086790655,0.6892023931656106
3087,Kepler-1926 b,0.990702,0.81656,0.95058,0.637083,0.8994262755334647,0.7782020034284157,0.8366213776591538
3089,Kepler-1928 b,0.92408,0.705475,0.937004,0.390985,0.8074127432732283,0.6052722601771867,0.6990740561749159
3091,Kepler-193 b,0.99672,0.83996,0.953662,0.207009,0.9149890333769034,0.4443158977101765,0.6376081663214686
3093,Kepler-1930 b,0.806251,0.525964,0.912368,0.34216,0.6511981272731058,0.5587269770469294,0.6031931374857675
3095,Kepler-1932 b,0.803066,0.520067,0.911162,0.051264,0.6462570118938749,0.21612452144076572,0.37372715638992965
3096,Kepler-1933 b,0.697144,0.359812,0.876896,0.151377,0.5008400712083648,0.36433759865267823,0.42717077247055657
3097,Kepler-1934 b,0.594688,0.170288,0.786143,0.059212,0.318226696152287,0.21575240280469649,0.26202704885460965
3098,Kepler-1935 b,0.976501,0.875327,0.95787,0.09806,0.924531065366113,0.3064779473306358,0.5323047840822137
3101,Kepler-1938 b,0.885273,0.643873,0.929054,0.361982,0.7549856835258534,0.579914498032253,0.6616850789336516
3102,Kepler-1939 b,0.693227,0.347198,0.871858,0.189744,0.49059864242168466,0.40673065332231845,0.44670068989337175
3103,Kepler-194 b,0.803066,0.51809,0.910418,0.080251,0.6450274908405067,0.27029975012567065,0.4175533134802995
3105,Kepler-194 d,0.994658,0.844517,0.954372,0.439683,0.9165181886825814,0.6477817102049115,0.7705217191609269
3106,Kepler-1940 b,0.812561,0.533357,0.913132,0.183172,0.6583199049679418,0.40897458931332153,0.5188796708014767
3108,Kepler-1942 b,0.950562,0.747741,0.942058,0.135813,0.8430742437306457,0.35769221847001365,0.5491457880881393
3109,Kepler-1943 b,0.812561,0.533744,0.913275,0.088842,0.658558697751385,0.2848458838565163,0.43311399692504704
3111,Kepler-1945 b,0.73485,0.427419,0.895718,0.215115,0.5604363051676792,0.4389560086956323,0.49599081004039963
3112,Kepler-1946 b,0.978484,0.871038,0.957223,0.131909,0.9231991910698363,0.3553397370221912,0.5727559321158142
3113,Kepler-1947 b,0.635288,0.230593,0.821425,0.148361,0.38274399509855145,0.34909516528448226,0.3655325953052229
3114,Kepler-1948 b,0.643936,0.246054,0.829283,0.455566,0.3980490278144138,0.6146487933592646,0.4946315342191173
3115,Kepler-1949 b,0.971101,0.784508,0.946967,0.043708,0.8728324600448817,0.20344540701623126,0.4213950107569018
3116,Kepler-195 b,0.93146,0.717055,0.938383,0.245384,0.8172564164936241,0.4798584937999951,0.626232730753521
3117,Kepler-195 c,0.812561,0.534517,0.91356,0.482851,0.6590354072711117,0.6641636541997763,0.6615945619034511
3118,Kepler-1950 b,0.806251,0.525181,0.912076,0.237461,0.650713229027196,0.46538422731760043,0.5503014385735897
3119,Kepler-1951 b,0.990702,0.818947,0.951284,0.182391,0.9007399351610874,0.4165400821577679,0.6125310494944578
3120,Kepler-1952 b,0.720081,0.406702,0.891413,0.25468,0.5411639149666209,0.47647147117114996,0.5077885058849648
3121,Kepler-1953 b,0.73485,0.426058,0.895128,0.257904,0.5595433149453222,0.4804759012812193,0.5185046562512576
3122,Kepler-1954 b,0.879844,0.634061,0.927474,0.141998,0.7469101461916285,0.3629041926624712,0.5206311780858704
3123,Kepler-1955 b,0.693227,0.348723,0.872637,0.198819,0.49167489169267126,0.4165294895958748,0.4525451266822519
3124,Kepler-1956 b,0.665001,0.28772,0.848624,0.347778,0.43741752104825427,0.5432612239724091,0.48747510487372747
3125,Kepler-1957 b,0.608537,0.187798,0.797033,0.142757,0.3380562549724528,0.3373159349645373,0.33768589209003524
3126,Kepler-1958 b,0.936313,0.725589,0.939561,0.19158,0.8242441466925925,0.42426536080618227,0.5913528898119266
3127,Kepler-1959 b,0.685307,0.329668,0.865378,0.227393,0.47531440970793215,0.4435999318687955,0.45918344892068513
3128,Kepler-196 b,0.903791,0.669287,0.931674,0.385944,0.7777503243438733,0.5996448867921746,0.6829158112049822
3129,Kepler-196 c,0.975536,0.792076,0.94789,0.560371,0.8790327938911039,0.7288141513376369,0.8004071087126206
3131,Kepler-1960 b,0.742085,0.435086,0.896662,0.069576,0.568217206981626,0.24977220684455664,0.37672916764547304
3132,Kepler-1961 b,0.831025,0.560631,0.917278,0.182738,0.6825674888060521,0.40941610515953086,0.5286342050752065
3133,Kepler-1962 b,0.708733,0.389668,0.887371,0.199393,0.5255193342247266,0.42063709513427366,0.4701626592841955
3134,Kepler-1963 b,0.520171,0.089763,0.713692,0.102057,0.2160835705762935,0.269883798039082,0.24149007168199713
3135,Kepler-1964 b,0.874352,0.624087,0.925834,0.156151,0.7386959568212079,0.38022349340092076,0.5299712796592806
3136,Kepler-1965 b,0.756266,0.454535,0.900252,0.427401,0.5863014295650318,0.6202971909109375,0.6030598061438485
3137,Kepler-1966 b,0.673212,0.299262,0.852602,0.290205,0.4488504979879158,0.4974227210431787,0.47251289511582106
3138,Kepler-1967 b,0.514863,0.084482,0.70654,0.282186,0.20855851928415678,0.4465150573496934,0.3051631026171618
3139,Kepler-1968 b,0.799861,0.514117,0.909926,0.290997,0.6412660428691044,0.5145733535872218,0.5744374798189635
3140,Kepler-1969 b,0.848824,0.586076,0.92073,0.196226,0.7053193423010602,0.42505430827130786,0.5475390626723823
3141,Kepler-197 b,0.639628,0.237176,0.824613,0.115631,0.38949250381490014,0.3087892902984169,0.3468012598442463
3142,Kepler-197 c,0.716324,0.771656,0.980438,0.162224,0.7434754283390945,0.39881145183156413,0.5445241179020525
3143,Kepler-197 d,0.712542,0.394442,0.88832,0.203009,0.5301476129947206,0.42466098817762854,0.47448183233328234
3144,Kepler-197 e,0.594688,0.168314,0.784258,0.26423,0.31637685761129875,0.45521916846723404,0.37950073787028654
3145,Kepler-1972 b,0.55109,0.400127,0.946891,0.132105,0.4695806516776431,0.3536792834687947,0.4075303036783381
3146,Kepler-1972 c,0.575702,0.413215,0.943689,0.170636,0.4877383539665504,0.4012820905597458,0.442403284714147
3148,Kepler-198 c,0.982474,0.866713,0.957167,0.47534,0.9227800322731305,0.674521876428037,0.78894570085602
3149,Kepler-198 d,0.806251,0.526355,0.912513,0.069694,0.651440131635287,0.25218382387060434,0.4053179781585768
3152,Kepler-20 b,0.895945,0.96139,0.958495,0.135287,0.9280908164344694,0.3600998654054178,0.5781049888057158
3158,Kepler-200 b,0.952893,0.753145,0.943,0.179951,0.8471520515733878,0.4119390646685502,0.5907410801334073
3159,Kepler-200 c,0.824946,0.550538,0.915542,0.197751,0.6739169985599116,0.42549893776835684,0.5354913323586868
3160,Kepler-201 b,0.984483,0.86235,0.956504,0.24497,0.9213950917223295,0.4840607243724696,0.6678406812499137
3162,Kepler-202 b,0.834037,0.568006,0.918967,0.205847,0.688286292339169,0.43493286843948686,0.5471364833701496
3163,Kepler-202 c,0.890639,0.650328,0.929532,0.408837,0.7610568175846006,0.6164633600498898,0.6849552123731003
3165,Kepler-203 c,0.982474,0.03173,0.440309,0.132759,0.17656132084915993,0.24177465237489226,0.20661087089298438
3166,Kepler-203 d,0.780197,0.445826,0.750678,0.198752,0.5897729289497781,0.38626254524092807,0.47729151747159543
3168,Kepler-204 c,0.877106,0.62743,0.926107,0.319847,0.741837325550555,0.5442541186146412,0.6354116931352145
3169,Kepler-205 b,0.803066,0.51809,0.910418,0.209982,0.6450274908405067,0.43723150901553287,0.5310615248506501
3170,Kepler-205 c,0.83703,0.571661,0.919331,0.550217,0.6917350698280376,0.7112183524256106,0.7014090651525055
3171,Kepler-206 b,0.704897,0.377099,0.882722,0.16422,0.5155734223202356,0.3807369260263575,0.4430551206735969
3172,Kepler-206 c,0.871582,0.620727,0.925557,0.217794,0.7355368652311045,0.4489774618597241,0.5746646629606864
3173,Kepler-206 d,0.701034,0.368262,0.879748,0.29229,0.5080985956563943,0.5070912569942416,0.5075946764382088
3174,Kepler-207 b,0.818792,0.542577,0.914569,0.044205,0.6665265988570899,0.20106845263491735,0.36608396833542073
3175,Kepler-207 c,0.799861,0.514117,0.909926,0.064481,0.6412660428691044,0.2422249747775815,0.39412009725423586
3177,Kepler-208 b,0.834037,0.568006,0.918967,0.096958,0.688286292339169,0.29849824519752205,0.4532684088448594
3178,Kepler-208 c,0.766657,0.469191,0.902906,0.133991,0.5997570879005933,0.34782363037321085,0.45673809525334025
3179,Kepler-208 d,0.704897,0.377099,0.882722,0.166779,0.5155734223202356,0.3836919238634037,0.4447711302489072
3180,Kepler-208 e,0.79339,0.506099,0.908914,0.203557,0.6336670147719542,0.4301346383378116,0.5220748339323925
3181,Kepler-209 b,0.979924,0.797063,0.948053,0.28271,0.8837766478087097,0.5177104051784164,0.6764173019847065
3183,Kepler-21 b,0.83703,0.744473,0.975122,0.052043,0.7893961205820561,0.2252737762057537,0.42169923524437686
3186,Kepler-211 b,0.723811,0.415526,0.894123,0.176196,0.5484179880219101,0.39691421756848166,0.4665564238290985
3187,Kepler-211 c,0.73485,0.674876,0.820306,0.216058,0.7042248423621535,0.42099129889820763,0.5444929118936522
3188,Kepler-212 b,0.665001,0.28772,0.848624,0.19136,0.43741752104825427,0.4029797620724892,0.41984569612937983
3190,Kepler-213 b,0.834037,0.560631,0.916343,0.085544,0.6838033323602628,0.27997793768795426,0.4375498220527317
3191,Kepler-213 c,0.994936,0.82369,0.951405,0.126879,0.9052727952611853,0.34743821752219484,0.560826502901638
3193,Kepler-214 c,0.952893,0.753145,0.943,0.229447,0.8471520515733878,0.46515429805603214,0.6277391320416044
3194,Kepler-215 b,0.834037,0.560631,0.916343,0.209841,0.6838033323602628,0.43850465386698007,0.547586471317293
3195,Kepler-215 c,0.871582,0.620727,0.925557,0.264033,0.7355368652311045,0.49434561936058463,0.6030003542330744
3196,Kepler-215 d,0.99672,0.576896,0.871726,0.379276,0.7582900375977518,0.5749997829356112,0.6603155359530349
3197,Kepler-215 e,0.865993,0.61395,0.92499,0.542958,0.7291614377831566,0.7086823833142744,0.7188489866091698
3198,Kepler-216 b,0.997038,0.828391,0.952153,0.109335,0.9088109296536876,0.32265096971030477,0.5415059812560576
3200,Kepler-217 b,0.973324,0.787042,0.947055,0.072835,0.8752410340060617,0.2626380606937997,0.4794492755349496
3201,Kepler-217 c,0.890639,0.650328,0.929532,0.095901,0.7610568175846006,0.2985683310935706,0.47668381962640416
3202,Kepler-217 d,0.745666,0.440445,0.89778,0.058133,0.5730836425601414,0.22845271882820742,0.3618321658709144
3203,Kepler-218 b,0.79339,0.506099,0.908914,0.113631,0.6336670147719542,0.3213733136618534,0.4512689533919628
3210,Kepler-220 b,0.55109,0.117579,0.74349,0.216788,0.25455178473151585,0.4014719294296925,0.3196801466402526
3211,Kepler-220 c,0.818792,0.542577,0.914569,0.317566,0.6665265988570899,0.5389211621879401,0.5993373751779859
